"GEOID","Year","Units","WASL","HSPE","SBA","LIHTC_Units","PUB_Units","Test_Level","Treated","Treatment"
5305760,2013,35,0,1,0,35,0,2.99,1,1
5305760,2014,0,0,1,0,0,0,2.57,1,0
5305760,2015,0,0,0,1,0,0,2.58,1,0
5305790,2002,0,1,0,0,0,0,1.89,0,0
5305790,2003,0,1,0,0,0,0,2.29,0,0
5305790,2004,0,1,0,0,0,0,2.34,0,0
5305790,2005,0,1,0,0,0,0,2.31,0,0
5305790,2006,0,1,0,0,0,0,2.4,0,0
5305790,2007,0,1,0,0,0,0,2.33,0,0
5305790,2008,0,1,0,0,0,0,2.19,0,0
5305790,2009,0,0,1,0,0,0,1.82,0,0
5305790,2010,0,0,1,0,0,0,2.17,0,0
5305790,2011,0,0,1,0,0,0,2.29,0,0
5305790,2012,0,0,1,0,0,0,2.18,0,0
5305790,2013,0,0,1,0,0,0,2.36,0,0
5305790,2014,0,0,1,0,0,0,0,0,0
5305790,2015,0,0,0,1,0,0,2.11,0,0
5305850,2002,0,1,0,0,0,0,1.9,0,0
5305850,2003,0,1,0,0,0,0,2.2,0,0
5305850,2004,0,1,0,0,0,0,2.26,0,0
5305850,2005,0,1,0,0,0,0,2.45,0,0
5305850,2006,0,1,0,0,0,0,2.35,0,0
5305850,2007,0,1,0,0,0,0,2.52,0,0
5305850,2008,0,1,0,0,0,0,2.35,0,0
5305850,2009,0,0,1,0,0,0,2.44,0,0
5305850,2010,0,0,1,0,0,0,2.46,0,0
5305850,2011,0,0,1,0,0,0,2.52,0,0
5305850,2012,0,0,1,0,0,0,2.5,0,0
5305850,2013,0,0,1,0,0,0,2.73,0,0
5305850,2014,0,0,1,0,0,0,2.52,0,0
5305850,2015,0,0,0,1,0,0,2.44,0,0
5305880,2002,0,1,0,0,0,0,1.44,0,0
5305880,2003,0,1,0,0,0,0,1.63,0,0
5305880,2004,0,1,0,0,0,0,2.04,0,0
5305880,2005,0,1,0,0,0,0,1.63,0,0
5305880,2006,0,1,0,0,0,0,2.4,0,0
5305880,2007,0,1,0,0,0,0,1.54,0,0
5305880,2008,0,1,0,0,0,0,0,0,0
5305880,2009,0,0,1,0,0,0,0,0,0
5305880,2010,0,0,1,0,0,0,3.1,0,0
5305880,2011,0,0,1,0,0,0,0,0,0
5305880,2012,0,0,1,0,0,0,2.64,0,0
5305880,2013,0,0,1,0,0,0,1.8,0,0
5305880,2015,0,0,0,1,0,0,1.93,NA,0
5305910,2002,0,1,0,0,0,0,2.438333,0,0
5305910,2003,100,1,0,0,100,0,2.68,1,1
5305910,2004,0,1,0,0,0,0,2.83,1,0
5305910,2005,0,1,0,0,0,0,2.97,1,0
5305910,2006,0,1,0,0,0,0,2.87,1,0
5305910,2007,0,1,0,0,0,0,3.02,1,0
5305910,2008,0,1,0,0,0,0,3.01,1,0
5305910,2009,0,0,1,0,0,0,3.05,1,0
5305910,2010,23,0,1,0,0,23,2.88,1,1
5305910,2011,21,0,1,0,21,0,3.07,1,1
5305910,2012,181,0,1,0,181,0,3.17,1,1
5305910,2013,0,0,1,0,0,0,3.27,1,0
5305910,2014,0,0,1,0,0,0,3.17,1,0
5305910,2015,0,0,0,1,0,0,2.94,1,0
5305940,2002,0,1,0,0,0,0,1.78,0,0
5305940,2003,0,1,0,0,0,0,2.03,0,0
5305940,2004,0,1,0,0,0,0,2.28,0,0
5305940,2005,0,1,0,0,0,0,2.42,0,0
5305940,2006,0,1,0,0,0,0,2.57,0,0
5305940,2007,29,1,0,0,29,0,2.59,1,1
5305940,2008,28,1,0,0,28,0,2.46,1,1
5305940,2009,0,0,1,0,0,0,2.49,1,0
5305940,2010,0,0,1,0,0,0,2.3,1,0
5305940,2011,0,0,1,0,0,0,2.47,1,0
5305940,2012,0,0,1,0,0,0,2.43,1,0
5305940,2013,56,0,1,0,56,0,2.72,1,1
5305940,2014,0,0,1,0,0,0,2.7,1,0
5305940,2015,0,0,0,1,0,0,2.45,1,0
5306000,2002,0,1,0,0,0,0,0,0,0
5306000,2003,0,1,0,0,0,0,1.6,0,0
5306000,2004,0,1,0,0,0,0,1.14,0,0
5306000,2005,0,1,0,0,0,0,1.41,0,0
5306000,2006,0,1,0,0,0,0,1.47,0,0
5306000,2007,0,1,0,0,0,0,2.17,0,0
5306000,2008,0,1,0,0,0,0,1.94,0,0
5306000,2009,0,0,1,0,0,0,1.39,0,0
5306000,2010,0,0,1,0,0,0,1.31,0,0
5306000,2011,0,0,1,0,0,0,1.56,0,0
5306000,2012,0,0,1,0,0,0,2.1,0,0
5306000,2013,0,0,1,0,0,0,1.86,0,0
5306000,2014,0,0,1,0,0,0,1.33,0,0
5306000,2015,0,0,0,1,0,0,1.78,0,0
5306060,2002,0,1,0,0,0,0,1.64,0,0
5306060,2003,0,1,0,0,0,0,1.84,0,0
5306060,2004,0,1,0,0,0,0,2.2,0,0
5306060,2005,0,1,0,0,0,0,2.08,0,0
5306060,2006,0,1,0,0,0,0,2.26,0,0
5306060,2007,0,1,0,0,0,0,2.45,0,0
5306060,2008,0,1,0,0,0,0,2.31,0,0
5306060,2009,0,0,1,0,0,0,2.26,0,0
5306060,2010,0,0,1,0,0,0,1.77,0,0
5306060,2011,0,0,1,0,0,0,2.11,0,0
5306060,2012,0,0,1,0,0,0,2.23,0,0
5306060,2013,0,0,1,0,0,0,2.25,0,0
5306060,2015,0,0,0,1,0,0,1.92,NA,0
5306090,2002,0,1,0,0,0,0,1.71,0,0
5306090,2003,0,1,0,0,0,0,1.89,0,0
5306090,2004,0,1,0,0,0,0,1.98,0,0
5306090,2005,0,1,0,0,0,0,2.38,0,0
5306090,2006,0,1,0,0,0,0,1.91,0,0
5306090,2007,0,1,0,0,0,0,2.47,0,0
5306090,2008,0,1,0,0,0,0,2.29,0,0
5306090,2009,0,0,1,0,0,0,2.41,0,0
5306090,2010,0,0,1,0,0,0,2.16,0,0
5306090,2011,0,0,1,0,0,0,2.45,0,0
5306090,2012,0,0,1,0,0,0,2.68,0,0
5306090,2013,0,0,1,0,0,0,2.77,0,0
5306090,2014,0,0,1,0,0,0,2.61,0,0
5306090,2015,0,0,0,1,0,0,2.18,0,0
5306120,2002,0,1,0,0,0,0,2.15,0,0
5306120,2003,0,1,0,0,0,0,2.08,0,0
5306120,2004,0,1,0,0,0,0,2.53,0,0
5306120,2005,0,1,0,0,0,0,2.58,0,0
5306120,2006,0,1,0,0,0,0,2.79,0,0
5306120,2007,0,1,0,0,0,0,2.37,0,0
5306120,2008,0,1,0,0,0,0,3.15,0,0
5306120,2009,0,0,1,0,0,0,2.86,0,0
5306120,2010,0,0,1,0,0,0,2.46,0,0
5306120,2011,0,0,1,0,0,0,2.37,0,0
5306120,2012,0,0,1,0,0,0,2.77,0,0
5306120,2013,0,0,1,0,0,0,0,0,0
5306120,2015,0,0,0,1,0,0,2.21,NA,0
5306150,2002,0,1,0,0,0,0,1.41,0,0
5306150,2003,0,1,0,0,0,0,1.74,0,0
5306150,2004,0,1,0,0,0,0,1.63,0,0
5306150,2005,0,1,0,0,0,0,2.2,0,0
5306150,2006,0,1,0,0,0,0,1.87,0,0
5306150,2007,0,1,0,0,0,0,1.79,0,0
5306150,2008,0,1,0,0,0,0,1.96,0,0
5306150,2009,0,0,1,0,0,0,1.69,0,0
5306150,2010,0,0,1,0,0,0,2.27,0,0
5306150,2011,0,0,1,0,0,0,2.02,0,0
5306150,2012,0,0,1,0,0,0,2.17,0,0
5306150,2013,0,0,1,0,0,0,2.51,0,0
5306150,2014,0,0,1,0,0,0,2.5,0,0
5306150,2015,0,0,0,1,0,0,1.97,0,0
5306180,2002,0,1,0,0,0,0,2.155,0,0
5306180,2003,0,1,0,0,0,0,2.52,0,0
5306180,2004,0,1,0,0,0,0,2.6,0,0
5306180,2005,0,1,0,0,0,0,2.78,0,0
5306180,2006,160,1,0,0,160,0,2.82,1,1
5306180,2007,76,1,0,0,76,0,2.84,1,1
5306180,2008,0,1,0,0,0,0,2.74,1,0
5306180,2009,0,0,1,0,0,0,2.88,1,0
5306180,2010,0,0,1,0,0,0,3.02,1,0
5306180,2011,104,0,1,0,104,0,3.03,1,1
5306180,2012,0,0,1,0,0,0,2.99,1,0
5306180,2013,96,0,1,0,96,0,3.1,1,1
5306180,2014,260,0,1,0,260,0,3.1,1,1
5306180,2015,0,0,0,1,0,0,2.93,1,0
5306220,2002,0,1,0,0,0,0,1.72,0,0
5306220,2003,0,1,0,0,0,0,2.03,0,0
5306220,2004,0,1,0,0,0,0,2.22,0,0
5306220,2005,0,1,0,0,0,0,2.23,0,0
5306220,2006,0,1,0,0,0,0,2.3,0,0
5306220,2007,0,1,0,0,0,0,2.46,0,0
5306220,2008,0,1,0,0,0,0,2.38,0,0
5306220,2009,0,0,1,0,0,0,2.05,0,0
5306220,2010,0,0,1,0,0,0,1.92,0,0
5306220,2011,0,0,1,0,0,0,1.79,0,0
5306220,2012,20,0,1,0,20,0,1.95,1,1
5306220,2013,0,0,1,0,0,0,2.12,1,0
5306220,2015,0,0,0,1,0,0,2.01,1,0
5306240,2002,0,1,0,0,0,0,1.6,0,0
5306240,2003,0,1,0,0,0,0,1.72,0,0
5306240,2004,0,1,0,0,0,0,1.69,0,0
5306240,2005,0,1,0,0,0,0,1.65,0,0
5306240,2006,0,1,0,0,0,0,1.93,0,0
5306240,2007,0,1,0,0,0,0,2.14,0,0
5306240,2008,0,1,0,0,0,0,2.03,0,0
5306240,2009,0,0,1,0,0,0,1.61,0,0
5306240,2010,0,0,1,0,0,0,1.83,0,0
5306240,2011,0,0,1,0,0,0,1.99,0,0
5306240,2012,0,0,1,0,0,0,2.03,0,0
5306240,2013,0,0,1,0,0,0,2.61,0,0
5306240,2014,0,0,1,0,0,0,2.55,0,0
5306240,2015,0,0,0,1,0,0,2.35,0,0
5306300,2002,0,1,0,0,0,0,0,0,0
5306300,2003,0,1,0,0,0,0,2.88,0,0
5306300,2004,0,1,0,0,0,0,2.76,0,0
5306300,2005,0,1,0,0,0,0,3.26,0,0
5306300,2006,0,1,0,0,0,0,2.82,0,0
5306300,2007,0,1,0,0,0,0,3,0,0
5306300,2008,0,1,0,0,0,0,2.97,0,0
5306300,2009,0,0,1,0,0,0,2.52,0,0
5306300,2010,0,0,1,0,0,0,2.5,0,0
5306300,2011,0,0,1,0,0,0,2.74,0,0
5306300,2012,0,0,1,0,0,0,2.04,0,0
5306300,2013,0,0,1,0,0,0,1.6,0,0
5306300,2014,0,0,1,0,0,0,0,0,0
5306300,2015,0,0,0,1,0,0,2.74,0,0
5306390,2002,0,1,0,0,0,0,1.52,0,0
5306390,2003,0,1,0,0,0,0,2.42,0,0
5306390,2004,0,1,0,0,0,0,1.86,0,0
5306390,2005,0,1,0,0,0,0,2.38,0,0
5306390,2006,0,1,0,0,0,0,2.24,0,0
5306390,2007,0,1,0,0,0,0,0,0,0
5306390,2008,0,1,0,0,0,0,1.8,0,0
5306390,2009,0,0,1,0,0,0,2.19,0,0
5306390,2010,0,0,1,0,0,0,2.07,0,0
5306390,2011,0,0,1,0,0,0,2.05,0,0
5306390,2012,0,0,1,0,0,0,2.18,0,0
5306390,2013,0,0,1,0,0,0,2.29,0,0
5306390,2014,0,0,1,0,0,0,0,0,0
5306390,2015,0,0,0,1,0,0,1.8,0,0
5306420,2002,0,1,0,0,0,0,1.36,0,0
5306420,2003,0,1,0,0,0,0,1.7,0,0
5306420,2004,0,1,0,0,0,0,2.18,0,0
5306420,2005,0,1,0,0,0,0,2.12,0,0
5306420,2006,0,1,0,0,0,0,1.73,0,0
5306420,2007,0,1,0,0,0,0,1.98,0,0
5306420,2008,0,1,0,0,0,0,1.97,0,0
5306420,2009,0,0,1,0,0,0,1.83,0,0
5306420,2010,0,0,1,0,0,0,1.79,0,0
5306420,2011,0,0,1,0,0,0,1.92,0,0
5306420,2012,0,0,1,0,0,0,1.92,0,0
5306420,2013,0,0,1,0,0,0,2.23,0,0
5306420,2014,0,0,1,0,0,0,2.2,0,0
5306420,2015,0,0,0,1,0,0,2.05,0,0
5306450,2002,0,1,0,0,0,0,1.43,0,0
5306450,2003,0,1,0,0,0,0,1.79,0,0
5306450,2004,0,1,0,0,0,0,2.05,0,0
5306450,2005,0,1,0,0,0,0,2.21,0,0
5306450,2006,0,1,0,0,0,0,2.12,0,0
5306450,2007,0,1,0,0,0,0,2.46,0,0
5306450,2008,0,1,0,0,0,0,2.27,0,0
5306450,2009,0,0,1,0,0,0,2.32,0,0
5306450,2010,0,0,1,0,0,0,2.08,0,0
5306450,2011,0,0,1,0,0,0,2.4,0,0
5306450,2012,0,0,1,0,0,0,2.19,0,0
5306450,2013,0,0,1,0,0,0,2.45,0,0
5306450,2015,0,0,0,1,0,0,2.48,NA,0
5306480,2002,0,1,0,0,0,0,1.43,0,0
5306480,2003,31,1,0,0,31,0,1.55,1,1
5306480,2004,25,1,0,0,25,0,1.96,1,1
5306480,2005,0,1,0,0,0,0,1.8,1,0
5306480,2006,0,1,0,0,0,0,2.07,1,0
5306480,2007,0,1,0,0,0,0,2.15,1,0
5306480,2008,0,1,0,0,0,0,2.21,1,0
5306480,2009,0,0,1,0,0,0,2.39,1,0
5306480,2010,0,0,1,0,0,0,2.48,1,0
5306480,2011,0,0,1,0,0,0,2.61,1,0
5306480,2012,0,0,1,0,0,0,2.68,1,0
5306480,2013,0,0,1,0,0,0,2.65,1,0
5306480,2014,0,0,1,0,0,0,2.38,1,0
5306480,2015,0,0,0,1,0,0,2.15,1,0
5306570,2002,0,1,0,0,0,0,1.58,0,0
5306570,2003,0,1,0,0,0,0,1.47,0,0
5306570,2004,200,1,0,0,200,0,1.73,1,1
5306570,2005,288,1,0,0,288,0,1.92,1,1
5306570,2006,0,1,0,0,0,0,1.78,1,0
5306570,2007,44,1,0,0,44,0,1.98,1,1
5306570,2008,0,1,0,0,0,0,1.87,1,0
5306570,2009,0,0,1,0,0,0,2,1,0
5306570,2010,0,0,1,0,0,0,2.03,1,0
5306570,2011,43,0,1,0,43,0,2.11,1,1
5306570,2012,0,0,1,0,0,0,2.26,1,0
5306570,2013,0,0,1,0,0,0,2.4,1,0
5306570,2015,0,0,0,1,0,0,2.12,1,0
5306600,2002,0,1,0,0,0,0,2.22,0,0
5306600,2003,0,1,0,0,0,0,1.78,0,0
5306600,2004,0,1,0,0,0,0,1.94,0,0
5306600,2005,0,1,0,0,0,0,2.03,0,0
5306600,2006,0,1,0,0,0,0,2.4,0,0
5306600,2007,0,1,0,0,0,0,2.17,0,0
5306600,2008,0,1,0,0,0,0,2.4,0,0
5306600,2009,0,0,1,0,0,0,2.22,0,0
5306600,2010,0,0,1,0,0,0,2.12,0,0
5306600,2011,0,0,1,0,0,0,2.52,0,0
5306600,2012,0,0,1,0,0,0,2.31,0,0
5306600,2013,0,0,1,0,0,0,2.99,0,0
5306600,2014,0,0,1,0,0,0,2.86,0,0
5306600,2015,0,0,0,1,0,0,2.21,0,0
5306660,2002,0,1,0,0,0,0,1.57,0,0
5306660,2003,0,1,0,0,0,0,1.65,0,0
5306660,2004,0,1,0,0,0,0,2.21,0,0
5306660,2005,0,1,0,0,0,0,2.28,0,0
5306660,2006,0,1,0,0,0,0,2.05,0,0
5306660,2007,0,1,0,0,0,0,2,0,0
5306660,2008,0,1,0,0,0,0,2.15,0,0
5306660,2009,0,0,1,0,0,0,2.28,0,0
5306660,2010,0,0,1,0,0,0,2.16,0,0
5306660,2011,0,0,1,0,0,0,2.45,0,0
5306660,2012,0,0,1,0,0,0,2.28,0,0
5306660,2013,0,0,1,0,0,0,2.26,0,0
5306660,2014,0,0,1,0,0,0,2.04,0,0
5306660,2015,0,0,0,1,0,0,2.35,0,0
5306690,2002,0,1,0,0,0,0,1.866667,0,0
5306690,2003,39,1,0,0,39,0,2.14,1,1
5306690,2004,0,1,0,0,0,0,2.4,1,0
5306690,2005,0,1,0,0,0,0,2.68,1,0
5306690,2006,0,1,0,0,0,0,2.6,1,0
5306690,2007,0,1,0,0,0,0,2.84,1,0
5306690,2008,0,1,0,0,0,0,2.8,1,0
5306690,2009,0,0,1,0,0,0,2.89,1,0
5306690,2010,0,0,1,0,0,0,2.92,1,0
5306690,2011,0,0,1,0,0,0,2.97,1,0
5306690,2012,0,0,1,0,0,0,2.87,1,0
5306690,2013,0,0,1,0,0,0,2.99,1,0
5306690,2015,0,0,0,1,0,0,2.35,1,0
5306750,2002,0,1,0,0,0,0,1.59,0,0
5306750,2003,0,1,0,0,0,0,1.83,0,0
5306750,2004,0,1,0,0,0,0,1.89,0,0
5306750,2005,0,1,0,0,0,0,2.2,0,0
5306750,2006,0,1,0,0,0,0,2.12,0,0
5306750,2007,0,1,0,0,0,0,2.19,0,0
5306750,2008,0,1,0,0,0,0,2.2,0,0
5306750,2009,0,0,1,0,0,0,1.74,0,0
5306750,2010,0,0,1,0,0,0,1.91,0,0
5306750,2011,0,0,1,0,0,0,2.12,0,0
5306750,2012,0,0,1,0,0,0,2.65,0,0
5306750,2013,0,0,1,0,0,0,2.04,0,0
5306750,2014,0,0,1,0,0,0,2.26,0,0
5306750,2015,0,0,0,1,0,0,2.01,0,0
5306780,2002,0,1,0,0,0,0,1.85,0,0
5306780,2003,0,1,0,0,0,0,1.89,0,0
5306780,2004,0,1,0,0,0,0,2.32,0,0
5306780,2005,0,1,0,0,0,0,2.12,0,0
5306780,2006,0,1,0,0,0,0,2.22,0,0
5306780,2007,0,1,0,0,0,0,2.33,0,0
5306780,2008,0,1,0,0,0,0,1.52,0,0
5306780,2009,0,0,1,0,0,0,1.92,0,0
5306780,2010,0,0,1,0,0,0,1.85,0,0
5306780,2011,0,0,1,0,0,0,2.15,0,0
5306780,2012,0,0,1,0,0,0,2.22,0,0
5306780,2013,0,0,1,0,0,0,2.99,0,0
5306780,2014,0,0,1,0,0,0,2.27,0,0
5306780,2015,0,0,0,1,0,0,2.31,0,0
5306820,2002,0,1,0,0,0,0,2.01,0,0
5306820,2003,0,1,0,0,0,0,2.24,0,0
5306820,2004,0,1,0,0,0,0,2.6,0,0
5306820,2005,0,1,0,0,0,0,2.56,0,0
5306820,2006,0,1,0,0,0,0,2.71,0,0
5306820,2007,0,1,0,0,0,0,2.7,0,0
5306820,2008,0,1,0,0,0,0,2.62,0,0
5306820,2009,0,0,1,0,0,0,2.75,0,0
5306820,2010,0,0,1,0,0,0,2.84,0,0
5306820,2011,0,0,1,0,0,0,2.83,0,0
5306820,2012,0,0,1,0,0,0,2.85,0,0
5306820,2013,0,0,1,0,0,0,2.96,0,0
5306820,2014,0,0,1,0,0,0,0,0,0
5306820,2015,0,0,0,1,0,0,2.67,0,0
5306840,2002,0,1,0,0,0,0,0,0,0
5306840,2003,29,1,0,0,29,0,2.17,1,1
5306840,2004,50,1,0,0,50,0,2.43,1,1
5306840,2005,0,1,0,0,0,0,2.62,1,0
5306840,2006,0,1,0,0,0,0,2.17,1,0
5306840,2007,0,1,0,0,0,0,2.55,1,0
5306840,2008,0,1,0,0,0,0,2.42,1,0
5306840,2009,68,0,1,0,68,0,2.38,1,1
5306840,2010,0,0,1,0,0,0,2.79,1,0
5306840,2011,0,0,1,0,0,0,2.68,1,0
5306840,2012,0,0,1,0,0,0,2.53,1,0
5306840,2013,0,0,1,0,0,0,3.1,1,0
5306840,2014,0,0,1,0,0,0,2.54,1,0
5306840,2015,0,0,0,1,0,0,2.73,1,0
5306870,2002,0,1,0,0,0,0,1.45,0,0
5306870,2003,0,1,0,0,0,0,1.75,0,0
5306870,2004,0,1,0,0,0,0,1.84,0,0
5306870,2005,0,1,0,0,0,0,0,0,0
5306870,2006,0,1,0,0,0,0,1.54,0,0
5306870,2007,0,1,0,0,0,0,2,0,0
5306870,2008,0,1,0,0,0,0,1.95,0,0
5306870,2009,0,0,1,0,0,0,1.78,0,0
5306870,2010,0,0,1,0,0,0,2,0,0
5306870,2011,0,0,1,0,0,0,1.89,0,0
5306870,2012,0,0,1,0,0,0,2.25,0,0
5306870,2013,0,0,1,0,0,0,2.5,0,0
5306870,2014,0,0,1,0,0,0,2.13,0,0
5306870,2015,0,0,0,1,0,0,2.12,0,0
5306900,2002,0,1,0,0,0,0,1.76,0,0
5306900,2003,0,1,0,0,0,0,1.79,0,0
5306900,2004,0,1,0,0,0,0,2.09,0,0
5306900,2005,0,1,0,0,0,0,2.29,0,0
5306900,2006,0,1,0,0,0,0,2.13,0,0
5306900,2007,0,1,0,0,0,0,2.29,0,0
5306900,2008,0,1,0,0,0,0,2.32,0,0
5306900,2009,0,0,1,0,0,0,2.31,0,0
5306900,2010,0,0,1,0,0,0,2.48,0,0
5306900,2011,0,0,1,0,0,0,2.49,0,0
5306900,2012,0,0,1,0,0,0,2.55,0,0
5306900,2013,0,0,1,0,0,0,2.71,0,0
5306900,2015,0,0,0,1,0,0,2.13,NA,0
5306930,2002,0,1,0,0,0,0,2.27,0,0
5306930,2003,0,1,0,0,0,0,2.67,0,0
5306930,2004,0,1,0,0,0,0,3.02,0,0
5306930,2005,0,1,0,0,0,0,3.06,0,0
5306930,2006,0,1,0,0,0,0,2.87,0,0
5306930,2007,26,1,0,0,26,0,3.16,1,1
5306930,2008,0,1,0,0,0,0,2.99,1,0
5306930,2009,0,0,1,0,0,0,2.85,1,0
5306930,2010,0,0,1,0,0,0,2.9,1,0
5306930,2011,26,0,1,0,26,0,2.82,1,1
5306930,2012,28,0,1,0,28,0,2.88,1,1
5306930,2013,0,0,1,0,0,0,3.11,1,0
5306930,2014,0,0,1,0,0,0,2.97,1,0
5306930,2015,0,0,0,1,0,0,2.82,1,0
5306960,2002,273,1,0,0,273,0,1.778333,1,1
5306960,2003,0,1,0,0,0,0,2.17,1,0
5306960,2004,0,1,0,0,0,0,2.37,1,0
5306960,2005,0,1,0,0,0,0,2.5,1,0
5306960,2006,0,1,0,0,0,0,2.42,1,0
5306960,2007,0,1,0,0,0,0,2.58,1,0
5306960,2008,0,1,0,0,0,0,2.61,1,0
5306960,2009,0,0,1,0,0,0,2.63,1,0
5306960,2010,0,0,1,0,0,0,2.69,1,0
5306960,2011,0,0,1,0,0,0,2.85,1,0
5306960,2012,0,0,1,0,0,0,2.85,1,0
5306960,2013,0,0,1,0,0,0,2.86,1,0
5306960,2015,0,0,0,1,0,0,2.44,1,0
5307020,2002,0,1,0,0,0,0,1.34,0,0
5307020,2003,0,1,0,0,0,0,1.69,0,0
5307020,2004,0,1,0,0,0,0,2.04,0,0
5307020,2005,0,1,0,0,0,0,2.19,0,0
5307020,2006,0,1,0,0,0,0,2.18,0,0
5307020,2007,0,1,0,0,0,0,2.4,0,0
5307020,2008,0,1,0,0,0,0,1.97,0,0
5307020,2009,0,0,1,0,0,0,2.22,0,0
5307020,2010,0,0,1,0,0,0,2.01,0,0
5307020,2011,0,0,1,0,0,0,2.35,0,0
5307020,2012,0,0,1,0,0,0,2.16,0,0
5307020,2013,0,0,1,0,0,0,2.41,0,0
5307020,2015,0,0,0,1,0,0,2.01,NA,0
5307050,2002,0,1,0,0,0,0,1.31,0,0
5307050,2003,0,1,0,0,0,0,1.85,0,0
5307050,2004,0,1,0,0,0,0,1.8,0,0
5307050,2005,0,1,0,0,0,0,1.88,0,0
5307050,2006,0,1,0,0,0,0,2.2,0,0
5307050,2007,0,1,0,0,0,0,1.39,0,0
5307050,2008,0,1,0,0,0,0,1.58,0,0
5307050,2009,0,0,1,0,0,0,1.35,0,0
5307050,2010,0,0,1,0,0,0,1.82,0,0
5307050,2011,0,0,1,0,0,0,1.57,0,0
5307050,2012,0,0,1,0,0,0,2.08,0,0
5307050,2013,0,0,1,0,0,0,2.75,0,0
5307050,2015,0,0,0,1,0,0,2.17,NA,0
5307080,2002,0,1,0,0,0,0,1.27,0,0
5307080,2003,0,1,0,0,0,0,1.68,0,0
5307080,2004,26,1,0,0,26,0,1.79,1,1
5307080,2005,26,1,0,0,26,0,1.86,1,1
5307080,2006,0,1,0,0,0,0,1.87,1,0
5307080,2007,0,1,0,0,0,0,1.95,1,0
5307080,2008,0,1,0,0,0,0,1.99,1,0
5307080,2009,0,0,1,0,0,0,1.89,1,0
5307080,2010,51,0,1,0,51,0,1.91,1,1
5307080,2011,0,0,1,0,0,0,2.12,1,0
5307080,2012,0,0,1,0,0,0,2.24,1,0
5307080,2013,51,0,1,0,51,0,2.23,1,1
5307080,2015,0,0,0,1,0,0,1.67,1,0
5307110,2002,0,1,0,0,0,0,1.67,0,0
5307110,2003,0,1,0,0,0,0,1.72,0,0
5307110,2004,0,1,0,0,0,0,2.25,0,0
5307110,2005,0,1,0,0,0,0,2.55,0,0
5307110,2006,0,1,0,0,0,0,2.4,0,0
5307110,2007,0,1,0,0,0,0,2.33,0,0
5307110,2008,0,1,0,0,0,0,2.34,0,0
5307110,2009,0,0,1,0,0,0,2.62,0,0
5307110,2010,0,0,1,0,0,0,2.15,0,0
5307110,2011,0,0,1,0,0,0,2.22,0,0
5307110,2012,0,0,1,0,0,0,2.47,0,0
5307110,2013,0,0,1,0,0,0,2.44,0,0
5307110,2015,0,0,0,1,0,0,2.68,NA,0
5307140,2002,0,1,0,0,0,0,1.43,0,0
5307140,2003,0,1,0,0,0,0,1.57,0,0
5307140,2004,0,1,0,0,0,0,1.95,0,0
5307140,2005,0,1,0,0,0,0,2.12,0,0
5307140,2006,0,1,0,0,0,0,2.02,0,0
5307140,2007,0,1,0,0,0,0,2.28,0,0
5307140,2008,0,1,0,0,0,0,2.26,0,0
5307140,2009,0,0,1,0,0,0,1.89,0,0
5307140,2010,0,0,1,0,0,0,1.97,0,0
5307140,2011,0,0,1,0,0,0,2.21,0,0
5307140,2012,0,0,1,0,0,0,2.53,0,0
5307140,2013,0,0,1,0,0,0,2.74,0,0
5307140,2014,0,0,1,0,0,0,2.44,0,0
5307140,2015,0,0,0,1,0,0,2.19,0,0
5307210,2002,0,1,0,0,0,0,1.48,0,0
5307210,2003,0,1,0,0,0,0,1.79,0,0
5307210,2004,0,1,0,0,0,0,2.12,0,0
5307210,2005,0,1,0,0,0,0,2.37,0,0
5307210,2006,0,1,0,0,0,0,2.14,0,0
5307210,2007,0,1,0,0,0,0,2.45,0,0
5307210,2008,0,1,0,0,0,0,2.53,0,0
5307210,2009,0,0,1,0,0,0,2.49,0,0
5307210,2010,0,0,1,0,0,0,2.43,0,0
5307210,2011,0,0,1,0,0,0,2.4,0,0
5307210,2012,0,0,1,0,0,0,2.86,0,0
5307210,2013,0,0,1,0,0,0,2.89,0,0
5307210,2015,0,0,0,1,0,0,2.48,NA,0
5307230,2002,0,1,0,0,0,0,1.965,0,0
5307230,2003,0,1,0,0,0,0,1.89,0,0
5307230,2004,244,1,0,0,244,0,2.12,1,1
5307230,2005,56,1,0,0,56,0,2.16,1,1
5307230,2006,0,1,0,0,0,0,2.11,1,0
5307230,2007,0,1,0,0,0,0,2.27,1,0
5307230,2008,300,1,0,0,300,0,2.15,1,1
5307230,2009,0,0,1,0,0,0,2.2,1,0
5307230,2010,59,0,1,0,59,0,2.29,1,1
5307230,2011,0,0,1,0,0,0,2.33,1,0
5307230,2012,0,0,1,0,0,0,2.52,1,0
5307230,2013,0,0,1,0,0,0,2.57,1,0
5307230,2014,0,0,1,0,0,0,2.53,1,0
5307230,2015,77,0,0,1,0,77,2.41,1,1
5307260,2002,0,1,0,0,0,0,1.83,0,0
5307260,2003,0,1,0,0,0,0,1.66,0,0
5307260,2004,0,1,0,0,0,0,2.38,0,0
5307260,2005,0,1,0,0,0,0,2.1,0,0
5307260,2006,0,1,0,0,0,0,2.2,0,0
5307260,2007,0,1,0,0,0,0,2.23,0,0
5307260,2008,0,1,0,0,0,0,2.11,0,0
5307260,2009,0,0,1,0,0,0,2.05,0,0
5307260,2010,0,0,1,0,0,0,1.74,0,0
5307260,2011,0,0,1,0,0,0,2.24,0,0
